"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"8d3a901899290f89acfb7c9c276702f8","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_globosum"
"a945761402437beaecb21c835c31d1f0","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Cystofilobasidiaceae","g__Cystofilobasidium","s__Cystofilobasidium_capitatum"
"5726e4922a8cd476f863cf51f5778626","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_penicillioides"
"2dc5f267a360ab21c3c011f97076fb1b","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Humicola","s__Humicola_repens"
"2c2e30bac3f37465fc337eda4fc82b19","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_sake"
"203de72faf5a1a322d7338284472228b","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Trichomonascaceae","g__Wickerhamiella","s__Wickerhamiella_pararugosa"
"315f6c960b9cb90921acf1b91836ed60","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraphoma","s__Paraphoma_fimeti"
"02df10034b058ca9050035bb294ff810","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"2ba9ec1402cda2e64adbc9363041ac62","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__Alternaria_papavericola"
"beb3c368a7f0990d6160aa4b8d0c3b7d","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Cystofilobasidiaceae","g__Cystofilobasidium","s__Cystofilobasidium_macerans"
"70f652dc82da5505e4b22ee218367136","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__"
"db9c60bf4c614e2f321238ff916bdb95","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_dimennae"
"38184306379087575e07d485dd5c6da5","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"a7a8b5fdabeb863bb4de3f6632e22ec7","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__","s__"
"c5c987b858deeb7d7a2608908624e610","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_muriae"
"976c66d4d83d17b99750f95dbb5f4c83","k__Fungi","p__","c__","o__","f__","g__","s__"
"c288d4b742fba4b1917d51415f81c9b9","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_brasiliensis"
"1873b53ed53daa607c8e446a046c9761","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiomycetes_ord_Incertae_sedis","f__Symmetrosporaceae","g__Symmetrospora","s__Symmetrospora_oryzicola"
"53da9184cc79f864290652cbac81290b","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__Talaromyces_rugulosus"
"4b799e26635a499d2288df8388037b93","k__Fungi","p__","c__","o__","f__","g__","s__"
"442e478021b7cc8c5ed739a57b8ba122","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia","s__Preussia_sp"
"c34968f3e89aa3175c694f96152cfc19","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_muriae"
"0a67b6145c6eb2dc858fca36ddc025de","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Phaffomycetaceae","g__Cyberlindnera","s__Cyberlindnera_rhodanensis"
"913c42bb2391ca2555858e89d0ed270c","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Pichiaceae","g__Nakazawaea","s__"
"4daa9dd7b5038f8cd5f091c302d705f1","k__Fungi","p__","c__","o__","f__","g__","s__"
"0e4236978410572a9a3950fdf083715b","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Dioszegia","s__Dioszegia_patagonica"
"54d63b8957a913d7ca8abbe06af00d01","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_penicillioides"
"eafdb72dc014495e39971cad1f3a6ded","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"78436a3715ae53788d41b765bb348a31","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"ed955f1d90e8d8afccfea60c4d68dbd1","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Paecilomyces","s__Paecilomyces_fulvus"
"443daea92367cc673972deb545b48cb5","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_mori"
"90c25a92d32e490c1436a93a481536cc","k__Fungi","p__","c__","o__","f__","g__","s__"
"887857297d6bf35ecb8b016bfe779500","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_tonkinense"
"005ef0e23c069f36f002fbe0907b2a55","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__Mucor_racemosus"
"3dfacb40419dfc7b9839706b4bb84454","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_cancerae"
"4d9498bb0dd7bf59f49941d551dc43ec","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Ophiostomatales","f__Ophiostomataceae","g__Ophiostoma","s__Ophiostoma_distortum"
"a89c0a3a8b92aaff3a4590ce12a1835b","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Fomitopsidaceae","g__Fomitopsis","s__"
"e8b31bbb2c705cd43f057cb5247728c3","k__Fungi","p__","c__","o__","f__","g__","s__"
"51d12d97dac869f396741a5990d48017","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__"
"6a32bb9ad47fa64b12a86341d7a6fd5d","k__Fungi","p__Basidiomycota","c__","o__","f__","g__","s__"
"8b425d061d3eecd69d23ca43d3f540e1","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Acremonium","s__Acremonium_sclerotigenum"
"7a1857bd47fcd1aedacde57f85754a25","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodosporidiobolus","s__Rhodosporidiobolus_ruineniae"
"5699486d3ea2e6593087ab52a45d8106","k__Fungi","p__Ascomycota","c__Pezizomycotina_cls_Incertae_sedis","o__Pezizomycotina_ord_Incertae_sedis","f__Pezizomycotina_fam_Incertae_sedis","g__Spermospora","s__Spermospora_zeae"
"a26a90bc1feb0cd4f552ef105c821037","k__Fungi","p__","c__","o__","f__","g__","s__"
"9ad763a40b0f379801b904858185c3d4","k__Fungi","p__","c__","o__","f__","g__","s__"
"07269545c0df489c30d97d71505780e8","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__"
"a9c54219f2e47ba792105892f83f5bc5","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__Mucor_racemosus"
"0f8034eb7de1bb95dc3c7f0ead32ea87","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__Mucor_circinelloides"
"8b9df03c752e8a1a85eae158cb3d34ac","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"e1b951c6e8c942aa50f6e065078c80b0","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__Cladosporium_endophyticum"
"01f58e78c06eeb50277c89b02323a126","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Stagonosporopsis","s__"
"3a4eceae101ffca5f9609431ab43a842","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Torulaspora","s__Torulaspora_quercuum"
"f1371815d1b7a619f732ca6fdde0aad9","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema","s__Papiliotrema_laurentii"
"72d1cefd71d667a5463983f335ad7712","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_melinii"
"aff2ae29f1e5cf3b9228ea6f05d3fad3","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"e4cfb46e7bc3ccdb9f93aaeeb8568ba9","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Apiotrichum","s__"
"2a9ac8d70bb2b352e3bfb5e2fdd75d0d","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__"
"33b5154c3b92fd765b2c26fb87d00fa6","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Hannaella","s__Hannaella_sp"
"05604b4028538597346125249d972a51","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Coniothyriaceae","g__Coniothyrium","s__Coniothyrium_sp"
"7f32b3cae15f904b9027e94a22e131f3","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"84d4374c1765c0372cfe729058ae424d","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Cutaneotrichosporon","s__"
"b9576cac2010d2f88f16e2b1c205889f","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_mali"
"d1e6e86f82f45998caa3b0b8f30cf3a3","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__Lasiobolidium","s__Lasiobolidium_orbiculoides"
"e9b4a26f37f229d5d566e7a691037aa2","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_tropicalis"
"362ab12a72b98172fbaae60868d2eeda","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Dipodascaceae","g__Geotrichum","s__"
"5416a38f1d1b02bb3d318a28bbe382a3","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Ceratocystidaceae","g__Ceratocystidaceae_gen_Incertae_sedis","s__Ceratocystidaceae_sp"
"d1acf60e203b9f294257c0691c619bce","k__Fungi","p__","c__","o__","f__","g__","s__"
"8aa0a13c4658ad03f7ab8a61288a3a27","k__Fungi","p__","c__","o__","f__","g__","s__"
"311b3009f542b9d241b02e007acdafd3","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala","s__Exophiala_phaeomuriformis"
"50056a40781869f5dafb2e23bba9bd24","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_mellicola"
"bfb1c4101e9ad15b7f4d0ad5f9c9d9e7","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__"
"3f9a3e84440db25428892ab293f9b633","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Cyphellophoraceae","g__Cyphellophora","s__Cyphellophora_pluriseptata"
"a80f327cbe50440977a2bebf8e4242ee","k__Fungi","p__Basidiomycota","c__Wallemiomycetes","o__Wallemiales","f__Wallemiaceae","g__Wallemia","s__Wallemia_canadensis"
"ccf285112ffa82c283b129f4c49ded7d","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__Filobasidium_oeirense"
"64c02374a17e7053163e101bce9656fa","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_odintsovae"
"e393ebd6af768993e4ac78e9d2a454ff","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__Trichoderma_ghanense"
"5104a8e0fee50da8bf51de8e815e0340","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema","s__Papiliotrema_laurentii"
"06a6f5835737c756e8d82de99f5ffadd","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Paecilomyces","s__Paecilomyces_variotii"
"03d07558b402d6b40ea11a9d8247bdc3","k__Fungi","p__","c__","o__","f__","g__","s__"
"e8977daf660dcd169966b0c30b5f8179","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Citeromyces","s__Citeromyces_matritensis"
"6aa146cfcd6d2db33d42c3153a218568","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Ceratocystidaceae","g__Huntiella","s__Huntiella_moniliformopsis"
"27373e81e5606fa3504d7fb97b0a2272","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__"
"5c1fe95709d3839eeef47b4277ebead2","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Calosphaeriales","f__Pleurostomataceae","g__Pleurostoma","s__Pleurostoma_richardsiae"
"26159069f29f76953a5b5087cd62f60f","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Phlebiopsis","s__"
"956bc6eaa50e04fa0b1ccd3834ff12b9","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Chaetomium","s__Chaetomium_capillare"
"a9b4b1eaeb593fc2e32c08744e4fe21d","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Leucosporidiales","f__Leucosporidiaceae","g__Leucosporidium","s__Leucosporidium_escuderoi"
"a80efcdeb078f599a53b41f6b9437d02","k__Fungi","p__","c__","o__","f__","g__","s__"
"be7075418a8e255e57e7ac27babf6c29","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria","s__Neocucurbitaria_irregularis"
"26218db7b9487b9095965415962be529","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_blankii"
"cc7645b74c212cfcfdbd17dbd8af9005","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Talaromyces","s__"
"54d71a61792decdf5d0af87edf41a8ca","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Cyphellophoraceae","g__Cyphellophora","s__Cyphellophora_olivacea"
"5a1f267dfaf89c35baec231c0afc28ab","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__","s__"
"f5fbc6f63a0fa7a33c0aa78700b67c2c","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Tausonia","s__Tausonia_pullulans"
"2c32496673f94e3f7e4ed1c778838e2f","k__Fungi","p__","c__","o__","f__","g__","s__"
"4097713a0e5837e52e19ea186c0e974a","k__Fungi","p__","c__","o__","f__","g__","s__"
"369c363aadf8d9858548d3047e4f907b","k__Fungi","p__","c__","o__","f__","g__","s__"
"537d1c0a93db938ffe347cec121a785a","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Sarocladium","s__Sarocladium_kiliense"
"1e65f484f6585c896327f8033222aee3","k__Fungi","p__","c__","o__","f__","g__","s__"
"9d7c9d938d90b334d28a9bedd0e61957","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_saitoana"
"80c72198af91bf8df2888bffcb65e751","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__","s__"
"731b07f5b0dccffdc47013d15e9884cf","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__Trichoderma_ghanense"
"27bd5cf58e9b532d55a0d0b212d367fd","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__Trichoderma_ghanense"
"386cb69bafc6348236ae3d42876aa4c5","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Pichiaceae","g__Pichia","s__Pichia_holstii"
"0d01ecedf27c94c0bd52244271047e95","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_flavus"
"3bc390d29eab0a48668ed171e3f86e06","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Clavicipitaceae","g__Keithomyces","s__Keithomyces_carneus"
"6c17dc79038ab0af87ca6f6b9e9bcfd4","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__Vishniacozyma_victoriae"
"be16554bf3a26d3aa1b8bff7ccf391dd","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"cfd4eaf2e97200800f558624d550ae34","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Cryptococcus","s__Cryptococcus_festucosus"
"f6294c0008c60113840872dde00f3046","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__Trichoderma_orientale"
"7544d275974c5508066c554e01de871c","k__Fungi","p__","c__","o__","f__","g__","s__"
"4563c50996aea23ac4496adc8e7e8a3a","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodosporidiobolus","s__Rhodosporidiobolus_ruineniae"
"b846bea6b2d83c066b809149853e592f","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Kazachstania","s__Kazachstania_humilis"
"34fca139edba7fe6e95e110b75cd2589","k__Fungi","p__","c__","o__","f__","g__","s__"
"34ddb119035c172909859676e21ed6f1","k__Fungi","p__","c__","o__","f__","g__","s__"
"dbcfd700bdd48e40c7d91903dee555a0","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__Neosetophoma_samarorum"
"eeeb8c70da128976daa101060b51dec5","k__Fungi","p__Ascomycota","c__Orbiliomycetes","o__Orbiliales","f__","g__","s__"
"7d40d34580e6cfdd1b1b69475fb3f657","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Trametes","s__Trametes_suaveolens"
"29419243844ce485f57a95febb6bd62f","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Piskurozymaceae","g__Piskurozyma","s__Piskurozyma_sp"
"4d46a2e112a28b07054039d7dea6bb88","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Mrakia","s__Mrakia_frigida"
"936f8b369fad5964c21ebcb069191a84","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_derodonti"
"0eaaa393e3baee437ec7a2cad501e25d","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Sympodiomycopsis","s__Sympodiomycopsis_sp"
"2567b4dff0da6c71c043f96c0a0f018d","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycodaceae","g__Hanseniaspora","s__"
"9eda0a2b23ab706986682e199ca17262","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusicolla","s__Fusicolla_aquaeductuum"
"1b5401782d47c9cbb0dbaeeccf23ce73","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_westlingii"
"ecffe19f91dc627bbd51de36769991de","k__Fungi","p__","c__","o__","f__","g__","s__"
"3d4dfc31372b8d3c187e630a13db3919","k__Fungi","p__","c__","o__","f__","g__","s__"
"5dd374a392153fdb54cbe791dfa0b0eb","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_reticulatus"
"2b0bdc2350b0c14942963ca26fd47cb0","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Neophaeothecales","f__Neophaeothecaceae","g__Neophaeotheca","s__Neophaeotheca_salicorniae"
"bf8de32cde0b1d8251e4d17308514ca9","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Kazachstania","s__Kazachstania_slooffiae"
"dcd2e5356d34114198ffe4c67a24078d","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Bisifusarium","s__"
"73075ecd804e384e5e654a57b2574bd1","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Trichocomaceae","g__Thermomyces","s__Thermomyces_ibadanensis"
"43d00f37a8972eafdeda5bfb6561e660","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Thelebolales","f__Pseudeurotiaceae","g__Pseudogymnoascus","s__"
"3a2f84f6723ea223eb149527717b9488","k__Fungi","p__","c__","o__","f__","g__","s__"
"a0dc2e43353a9279d5222c18a48fabd1","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Ophiostomatales","f__Ophiostomataceae","g__Ophiostoma","s__Ophiostoma_sparsiannulatum"
"c73f2521407ba288e248ba52ef88126f","k__Fungi","p__","c__","o__","f__","g__","s__"
"d7fd968fdf59f33e42937ca7e2aafad3","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Neoascochyta","s__Neoascochyta_desmazieri"
"fcd71e2fa2180b691d2e470d1faf59a5","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"7c6bf74bc6908d31069c8fbf10fe034f","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraphoma","s__Paraphoma_variabilis"
